Entity ID,Entity Name
4429,To PETER BALDWIN for the design; DR. PAUL KIANKHOOY and the LIGHTMAKER COMPANY for the development of the Lightmaker AC/DC HMI Ballast.
4430,To the ALL-UNION CINEMA AND PHOTO RESEARCH INSTITUTE (NIKFI) for continuously improving and providing 3-D presentations to Soviet motion picture audiences for the last 25 years.
4431,To Roderick T. Ryan in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
4432,To Don Trumbull in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
4433,To Geoffrey H. Williamson in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
4434,Anthony Hopkins
4435,Nick Nolte
4436,Tommy Lee Jones
4437,Harvey Keitel
4438,Michael Lerner
4439,Laura Dern
4440,Juliette Lewis
4441,Kate Nelligan
4442,Mercedes Ruehl
4443,Barton Fink
4444,Bugsy
4445,The Fisher King
4446,Hook
4447,The Prince of Tides
4448,JFK
4449,Terminator 2: Judgment Day
4450,Thelma & Louise
4451,The Addams Family
4452,Boyz N the Hood
4453,The Silence of the Lambs
4454,Death on the Job
4455,Doing Time: Life inside the Big House
4456,In the Shadow of the Stars
4457,The Restless Conscience
4458,Wild by Law
4459,Birdnesters of Thailand (aka 'Shadow Hunters')
4460,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment"
4461,A Little Vicious
4462,The Mark of the Maker
4463,Memorial: Letters from American Soldiers
4464,The Commitments
4465,Children of Nature
4466,The Elementary School
4467,Mediterraneo
4468,The Ox
4469,Raise the Red Lantern
4470,Star Trek VI The Undiscovered Country
4471,Beauty and the Beast
4472,Robin Hood: Prince of Thieves
4473,Blackfly
4474,Manipulation
4475,Strings
4476,Birch Street Gym
4477,Last Breeze of Summer
4478,Session Man
4479,Backdraft
4480,Europa Europa
4481,Fried Green Tomatoes
4482,"To Satyajit Ray, in recognition of his rare mastery of the art of motion pictures, and of his profound humanitarian outlook, which has had an indelible influence on filmmakers and audiences throughout the world."
4483,George Lucas
4484,Ray Harryhausen
4485,"To IAIN NEIL for the optical design; ALBERT SAIKI for the mechanical design; and PANAVISION, INCORPORATED, for the concept and development of the Primo Zoom Lens for 35mm cinematography."
4486,To GEORG THOMA for the design; HEINZ FEIERLEIN and the ENGINEERING DEPARTMENT OF SACHTLER AG for the development of a range of fluid tripod heads.
4487,To HARRY J. BAKER for the design and development of the first full fluid-action tripod head with adjustable degrees of viscous drag.
4488,To GUIDO CARTONI for his pioneering work in developing the technology to achieve selectable and repeatable viscous drag modules in fluid tripod heads.
4489,"To RAY FEENEY, RICHARD KEENEY and RICHARD J. LUNDELL for the software development and adaptation of the Solitaire Film Recorder that provides a flexible, cost-effective film recording system."
4490,"To FAZ FAZAKAS, BRIAN HENSON, DAVE HOUSMAN, PETER MILLER and JOHN STEPHENSON for the development of the Henson Performance Control System."
4491,"To MARIO CELSO for his pioneering work in the design, development and manufacture of equipment for carbon arc and xenon power supplies and igniters used in motion picture projection."
4492,"To RANDY CARTWRIGHT, DAVID B. COONS, LEM DAVIS, THOMAS HAHN, JAMES HOUSTON, MARK KIMBALL, DYLAN W. KOHLER, PETER NYE, MICHAEL SHANTZIS, DAVID F. WOLF and the WALT DISNEY FEATURE ANIMATION DEPARTMENT for the design and development of the ""CAPS"" production system for feature film animation."
4493,"To GEORGE WORRALL for the design, development and manufacture of the Worrall geared camera head for motion picture production."
4494,"To ROBERT W. STOKER, JR., for the design and development of a cobweb gun, for applying non-toxic cobweb effects on motion picture sets with both safety and ease of operation."
4495,"To JAMES DOYLE for the design and development of the Dry Fogger, which uses liquid nitrogen to produce a safe, dense, low-hanging fog effects."
4496,"To DICK CAVDEK, STEVE HAMERSKI and OTTO NEMENZ INTERNATIONAL, INCORPORATED for the opto-mechanical design and development of the Canon/Nemenz Zoom Lens."
4497,To KEN ROBINGS and CLAIRMONT CAMERA for the opto-mechanical design and development of the Canon/Clairmont Camera Zoom Lens.
4498,To CENTURY PRECISION OPTICS for the opto-mechanical design and development of the Canon/Century Precision Optics Zoom Lens.
4499,"To Pete Comandini, Richard T. Dayton, Donald Hagans and Richard T. Ryan of YCM Laboratories for the creation and development of a motion picture film restoration process using liquid gate and registration correction on a contact printer."
4500,To Richard J. Stumpf for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
4501,To Joseph Westheimer for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
4502,Robert Downey Jr.
4503,Clint Eastwood
4504,Stephen Rea
4505,Jaye Davidson
4506,David Paymer
4507,Catherine Deneuve
4508,Emma Thompson
4509,Joan Plowright
4510,Miranda Richardson
4511,Marisa Tomei
4512,Bram Stoker's Dracula
4513,Chaplin
4514,Howards End
4515,Toys
4516,Unforgiven
4517,Hoffa
4518,The Lover
4519,A River Runs through It
4520,Enchanted April
4521,The Crying Game
4522,The Player
4523,Changing Our Minds: The Story of Dr. Evelyn Hooker
4524,Fires of Kuwait
4525,Liberators: Fighting on Two Fronts in World War II
4526,Music for the Movies: Bernard Herrmann
4527,The Panama Deception
4528,At the Edge of Conquest: The Journey of Chief Wai-Wai
4529,Beyond Imagining: Margaret Anderson and the 'Little Review'
4530,The Colours of My Father: A Portrait of Sam Borenstein
4531,Educating Peter
4532,When Abortion Was Illegal: Untold Stories
4533,Basic Instinct
4534,A Few Good Men
4535,Close to Eden
4536,Daens
4537,Indochine
4538,A Place in the World
4539,Schtonk!
4540,Batman Returns
4541,Aladdin
4542,The Mambo Kings
4543,The Bodyguard
4544,Adam
4545,Mona Lisa Descending a Staircase
4546,"Reci, Reci, Reci... (Words, Words, Words)"
4547,The Sandman
4548,Screen Play
4549,Contact
4550,Cruise Control
4551,The Lady in Waiting
4552,Omnibus
4553,Swan Song
4554,Under Siege
4555,Alien 3
4556,Death Becomes Her
4557,Husbands and Wives
4558,Lorenzo's Oil
4559,Passion Fish
4560,To Federico Fellini in recognition of his place as one of the screen's master storytellers.
4561,Erich Kaestner
4562,To CHADWELL O'CONNOR of the O'Connor Engineering Laboratories for the concept and engineering of the fluid-damped camera head for motion picture photography.
4563,"To LOREN CARPENTER, ROB COOK, ED CATMULL, TOM PORTER, PAT HANRAHAN, TONY APODACA and DARWYN PEACHEY for the development of ""RenderMan"" software which produces images used in motion pictures from 3D computer descriptions of shape and appearance."
4564,To CLAUS WIEDEMANN and ROBERT ORBAN for the design and DOLBY LABORATORIES for the development of the Dolby Labs 'Container.'
4565,To KEN BATES for the design and development of the Bates Decelerator System for accurately and safely arresting the descent of stunt persons in high freefalls.
4566,To AL MAYER for the camera design; IAIN NEIL and GEORGE KRAEMER for the optical design; HANS SPIRAWSKI and BILL ESLICK for the opto-mechanical design; and DON EARL for technical support in developing the Panavision System 65 Studio Sync Sound Reflex Camera for 65mm motion picture photography.
4567,To DOUGLAS TRUMBULL for the concept; GEOFFREY H. WILLIAMSON for the movement design; ROBERT D. AUGUSTE for the electronic design and EDMUND M. DI GIULIO for the camera system design of the CP-65 Showscan Camera System for 65mm motion picture photography.
4568,"To ARNOLD & RICHTER, OTTO BLASCHEK and the ENGINEERING DEPARTMENT OF ARRI, AUSTRIA for the design and development of the Arriflex 765 Camera System for 65mm motion picture photography."
4569,To IRA TIFFEN of the Tiffen Manufacturing Corporation for the production of the Ultra Contrast Filter Series for motion picture photography.
4570,"To ROBERT R. BURTON of Audio Rents, Incorporated, for the development of the Model S-27 4-Band Splitter/Combiner."
4571,To IAIN NEIL for the optical design and KAZ FUDANO for the mechanical design of the Panavision Slant Focus Lens for motion picture photography.
4572,"To TOM BRIGHAM for the original concept and pioneering work; and DOUGLAS SMYTHE and the COMPUTER GRAPHICS DEPARTMENT OF INDUSTRIAL LIGHT & MAGIC for the development and the first implementation in feature motion pictures of the ""MORF"" system for digital metamorphosis of high resolution images."
4573,"To The International Alliance of Theatrical Stage Employees in recognition of the indispensable contributions of its members, who represent the full spectrum of artists, technicians and craftspeople, to the art of motion pictures on the occasion of the one-hundredth anniversary of the Alliance's founding."
4574,To Petro Vlahos in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
4575,Daniel Day-Lewis
4576,Laurence Fishburne
4577,Liam Neeson
4578,Leonardo DiCaprio
4579,Ralph Fiennes
4580,Pete Postlethwaite
4581,Angela Bassett
4582,Stockard Channing
4583,Anna Paquin
4584,Rosie Perez
4585,Winona Ryder
4586,Addams Family Values
4587,The Age of Innocence
4588,Orlando
4589,The Remains of the Day
4590,Schindler's List
4591,Farewell My Concubine
4592,The Fugitive
4593,The Piano
4594,Searching for Bobby Fischer
4595,In the Name of the Father
4596,Short Cuts
4597,The Broadcast Tapes of Dr. Peter
4598,Children of Fate
4599,For Better or for Worse
4600,I Am a Promise: The Children of Stanton Elementary School
4601,The War Room
4602,Blood Ties: The Life and Work of Sally Mann
4603,Chicks in White Satin
4604,Defending Our Lives
4605,In the Line of Fire
4606,Belle Epoque
4607,Hedd Wyn
4608,The Scent of Green Papaya
4609,The Wedding Banquet
4610,Mrs. Doubtfire
4611,Philadelphia
4612,The Firm
4613,Poetic Justice
4614,Beethoven's 2nd
4615,Sleepless in Seattle
4616,Blindscape
4617,The Mighty River
4618,Small Talk
4619,The Village
4620,The Wrong Trousers
4621,Black Rider (Schwarzfahrer)
4622,Down on the Waterfront
4623,The Dutch Master
4624,Partners
4625,The Screw (La Vis)
4626,Cliffhanger
4627,Geronimo: An American Legend
4628,Jurassic Park
4629,The Nightmare before Christmas
4630,Shadowlands
4631,Dave
4632,"To Deborah Kerr, in appreciation for a full career's worth of elegant and beautifully crafted performances."
4633,Petro Vlahos
4634,To PANAVISION for the Auto Panatar anamorphic photographic lens.
4635,"To MARK LEATHER, LES DITTERT, DOUGLAS SMYTHE and GEORGE JOBLOVE for the concept and development of the Digital Motion Picture Retouching System for removing visible rigging and dirt/damage artifacts from original motion picture imagery."
4636,"To FRITZ GABRIEL BAUER for the design, development and manufacture of the Moviecam Compact Modular 35mm motion picture camera system."
4637,To WALLY MILLS for the concept; and GARY STADLER and GUSTAVE PARADA for the design of the Cinemills Lamp Protection System.
4638,"To GARY NUZZI, DAVID JOHNSRUD and WILLIAM BLETHEN for the design and development of the Unilux H3000 Strobe Lighting System."
4639,To HARRY J. BAKER for the design and development of the Ronford-Baker Metal Tripods for motion picture photography.
4640,To MICHAEL DORROUGH for the design and development of the compound meter known as the Dorrough Audio Level Meter.
4641,To DAVID DEGENKOLB for the development of a Silver Recovery Ion Exchange System to eliminate hazardous waste (silver ion) in wash water and allow recycling of this water.
4642,Nigel Hawthorne
4643,Samuel L. Jackson
4644,Chazz Palminteri
4645,Gary Sinise
4646,Rosemary Harris
4647,Helen Mirren
4648,Uma Thurman
4649,Jennifer Tilly
4650,Bullets over Broadway
4651,Forrest Gump
4652,Interview with the Vampire
4653,Legends of the Fall
4654,The Madness of King George
4655,Red
4656,The Shawshank Redemption
4657,Wyatt Earp
4658,"The Adventures of Priscilla, Queen of the Desert"
4659,Maverick
4660,Queen Margot
4661,Pulp Fiction
4662,Quiz Show
4663,Complaints of a Dutiful Daughter
4664,D-Day Remembered
4665,Freedom on My Mind
4666,A Great Day in Harlem
4667,Maya Lin: A Strong Clear Vision
4668,Blues Highway
4669,89mm od Europy (89mm from Europe)
4670,School of Assassins
4671,Straight from the Heart
4672,A Time for Justice
4673,Hoop Dreams
4674,Speed
4675,Before the Rain
4676,Burnt by the Sun
4677,Eat Drink Man Woman
4678,Farinelli: Il Castrato
4679,Strawberry and Chocolate
4680,Ed Wood
4681,Mary Shelley's Frankenstein
4682,The Lion King
4683,Junior
4684,The Paper
4685,Four Weddings and a Funeral
4686,The Big Story
